Id,Reputation
"7682","586047"
"7695","5929"
"7886","469"
"7888","36611"
"7896","25358"
"7938","5813"
"8264","79900"
"8304","32549"
"8347","78731"
"8470","78731"
"8476","150072"
"8482","11410"
"8486","36611"
"8490","36611"
"8492","11410"
"8530","167078"
"8754","7079"
"8760","774"
"8771","3169"
"8780","40436"
"8891","611"
"8912","13194"
"9134","3862"
"9144","36611"
"9326","7817"
"9328","23117"
"9339","78731"
"9348","23968"
"9972","17346"
"10092","27211"
"10527","4071"
"10539","7079"
"10555","48117"
"10890","123592"
"10895","11410"
"10904","149295"
"10909","10632"
"10911","8673"
"10918","11896"
"11000","8274"
"11002","3658"
"11003","701"
"11004","7079"
"11011","32549"
"11014","7636"
"11018","7636"
"11022","254516"
"11074","254516"
"11128","12048"
"11132","12048"
"11138","12048"
"11196","3022"
"11235","28929"
"11299","14160"
"8600","11410"
"8544","36611"
"8540","36611"
"9671","11410"
"9670","5561"
"9590","27208"
"9417","23117"
"11414","8485"
"11425","36611"
"11435","25358"
"11443","107343"
"11502","50573"
"11599","18542"
"11653","48117"
"11654","50573"
"11669","16033"
"11670","123592"
"11675","18877"
"11679","11947"
"11685","36611"
"11703","23968"
"11859","36611"
"11860","90964"
"11862","48117"
"11864","36611"
"11868","532"
"11869","36611"
"11881","71076"
"11935","521"
"12064","6987"
"12353","25358"
"12363","5561"
"12367","14799"
"12408","32549"
"12452","7079"
"12599","12048"
"12634","48117"
"12636","5343"
"12670","12048"
"12677","27739"
"12684","22189"
"12751","11445"
"12958","6964"
"13136","1087"
"13140","3357"
"13206","20252"
"13341","611"
"13384","447"
"13477","46258"
"13481","8673"
"13482","39925"
"13562","46539"
"13609","39925"
"13612","13062"
"13618","20252"
"13624","9341"
"13870","968"
"14127","30929"
"14169","30929"
"14177","107343"
"14195","78731"
"14477","7079"
"14492","817"
"14663","7079"
"15248","12048"
"15262","33048"
"15273","224"
"15281","3565"
"15343","23117"
"15372","48117"
"15403","2494"
"15449","23117"
"15826","2327"
"15829","955"
"15833","573"
"15840","16793"
"15948","2494"
"15998","447"
"16027","41111"
"16080","5561"
"16182","6694"
"16186","1058"
"16231","656"
"16658","2494"
"17192","78521"
"17301","23117"
"17312","23117"
"17932","40798"
"18293","967"
"19609","17535"
"19718","11410"
"20512","1236"
"20563","19411"
"20857","20938"
"21395","5246"
"22041","4449"
"22101","5929"
"23661","8444"
"23820","5430"
"24150","925"
"27813","9820"
"28849","402"
"29794","28306"
"29967","34301"
"30840","25533"
"31578","299"
"33300","59920"
"34050","477"
"38226","73727"
"39305","321"
"42775","186"
"45435","1888"
"22473","27739"
"35508","167078"
"20732","15512"
"156760","10341"
"219232","10341"
"17485","7383"
"17436","7383"
"35768","19020"
"33071","16829"
"28194","25145"
"24904","150072"
"35738","150072"
"17499","150072"
"17493","150072"
"27789","27208"
"28172","18120"
"23275","35337"
"29396","2845"
"22488","16365"
"22495","16365"
"22384","16365"
"18774","16365"
"25002","10538"
"25246","6429"
"17618","10347"
"19021","78731"
"19033","78731"
"31929","78731"
"29320","78731"
"58175","28374"
"27494","5929"
"25658","5929"
"25669","5929"
"15686","5929"
"27194","5929"
"211350","17346"
"28134","254516"
"265407","25358"
"22262","13654"
"28618","13654"
"30391","13654"
"25780","13654"
"21153","2252"
"17487","40729"
"31004","40729"
"35524","40729"
"36223","40729"
"36473","11410"
"31012","11410"
"29571","11410"
"31944","11410"
"29536","2297"
"17451","2994"
"17488","2994"
"33995","14160"
"17527","923"
"17750","701"
"17699","701"
"36494","30906"
"28634","3533"
"28689","3533"
"28226","12048"
"23431","12048"
"24560","46258"
"22399","5203"
