Id,Reputation
"1063939","5311"
"71819","6396"
"104108","14541"
"40201","38919"
"40206","126363"
"43323","15075"
"58214","10858"
"185459","41378"
"35588","140188"
"161306","15304"
"219416","3429"
"901221","6964"
"103463","4930"
"241474","1187"
"40644","40523"
"243770","928"
"2512984","928"
"58227","4339"
"206963","4541"
"199342","4541"
"59916","102421"
"40202","59"
"43332","6765"
"62066","6765"
"100897","6765"
"124349","6765"
"40642","2842"
"43340","1073"
"58224","3796"
"181252","16907"
"181320","16907"
"278490","16907"
"88790","20454"
"18092983","20454"
"114835","77333"
"194732","58324"
"202637","10997"
"125287","10997"
"128875","10997"
"125292","184671"
"211398","184671"
"218217","184671"
"217017","184671"
"58212","28891"
"90447","717"
"148680","2531"
"223031","4676"
"236757","17567"
"62142","1902"
"58235","2276"
"74872","4264"
"90440","4264"
"102543","201"
"102136","201"
"105363","2566"
"171932","4918"
"167465","14008"
"105926","3706"
"102126","540"
"248485","724797"
"192524","11442"
"135697","117077"
"249591","213270"
"249608","29773"
"242235","1037"
"217208","55279"
"194756","55279"
"102073","55279"
"91176","55279"
"91558","25026"
"200208","25026"
"205710","25026"
"157197","25026"
"199340","2996"
"157369","13733"
"105395","594"
"103921","2586"
"98314","7626"
"167998","3866"
"110919","8646"
"108111","8646"
"123266","8646"
"192306","8646"
"243792","9329"
"191397","25418"
"71808","8433"
"97521","25024"
"73125","25024"
"110181","1045"
"103337","743"
"82097","175"
"92813","57046"
"211413","827"
"133040","2688"
"226724","18216"
"66087","2000"
"66086","272940"
"189890","48873"
"136182","798"
"158235","2572"
"105304","6044"
"171925","3145"
"211581","7913"
"146473","9368"
"217006","2420"
"191075","1339"
"128411","8296"
"114844","8297"
"105982","1476"
"74868","8937"
"185466","3269"
"2421790","5434"
"199420","498"
"126534","59"
"209562","289943"
"97164","303"
"146481","470"
"69087","4232"
"69056","4232"
"69024","4232"
"69058","41"
"69560","691"
"220960","725"
"106710","22588"
"159238","1039"
"72115","129"
"92913","11627"
"114849","11627"
"70523","21"
"132267","34275"
"161291","34275"
"213880","34275"
"239535","3980"
"240123","3980"
"240181","3980"
"200992","3980"
"201006","3980"
"157582","3980"
"195663","49971"
"123249","131"
"102075","35292"
"73038","3617"
"102074","27025"
"33785526","3263"
"1257335","922"
"157425","10757"
"106364","10757"
"82860","71"
"222860","13479"
"94500","3205"
"76086","2206"
"123315","12501"
"146482","47052"
"186171","47052"
"208135","47052"
"211525","47052"
"248490","47052"
"241531","4742"
"152576","7708"
"247048","3505"
"201091","3505"
"105364","6565"
"76829","422"
"97154","42663"
"235368","2754"
"106440","8003"
"185473","12129"
"125294","8342"
"199359","52248"
"189327","135488"
"123260","135488"
"179469","135488"
"185900","135488"
"84899","3004"
"139674","954"
"190938","24686"
"201000","35747"
"990575","4235"
"144838","20193"
"125298","28994"
"241489","75274"
"476333","20816"
"80140","703"
"90435","558068"
"186167","558068"
"89970","9958"
"161333","5149"
"194883","501719"
"208389","501719"
"230593","501719"
"213904","501719"
"212969","501719"
"238087","48166"
"87339","868"
"299911","8155"
"123264","8155"
"9071256","3300"
"119910","47121"
"1560651","411"
"128402","68220"
"128886","68220"
"199373","16324"
"243917","3150"
"84984","878"
"104023","668"
"1061499","1678"
"128446","12869"
"105999","3314"
"185478","29243"
"113250","114"
"97146","4072"
"199350","17585"
"3756686","17585"
"185467","7921"
"109487","7921"
"91769","911"
"104088","1776"
"97224","1776"
"102081","9988"
"167472","8621"
"106399","2623"
"192266","27469"
"210474","31919"
"239530","233086"
"222959","14458"
"248223","14458"
"182525","33945"
"226722","574"
"585666","63129"
"164795","3122"
"199368","17124"
"171870","20963"
"212955","101227"
"191797","1502"
"123328","43459"
"239532","43459"
"190941","5018"
"149081","3756"
"130406","1250"
"123283","137145"
"171041","137145"
"229993","137145"
"223359","137145"
"209557","39851"
"128872","31473"
"217004","210"
"5130044","6992"
"243779","3217"
"249584","3217"
"161284","3217"
"128394","30887"
"199347","33110"
"224382","2613"
"156953","6000"
"243756","17479"
"210290","1257"
"201175","1257"
"156958","2299"
"164061","911"
"220464","24663"
"1339852","24663"
"161383","385"
"163754","12734"
"157191","12734"
"208083","159"
"222908","8464"
"208165","7672"
"195972","72616"
"227865","72616"
"226742","4332"
"192305","3529"
"179231","301"
"209565","10121"
"228561","6935"
"2922237","18801"
"209665","3269"
"1881808","201450"
"1881855","201450"
"189735","1352"
"234828","5057"
"194737","15889"
"205694","8080"
"201214","409"
"217026","370"
"231298","3538"
"209670","4869"
"204790","290531"
"222838","28489"
"210429","1089"
"226720","15197"
"226946","11137"
"229585","4792"
"217016","250319"
"238094","8859"
"211913","5876"
"14842414","16475"
"222854","2392"
"7715813","471"
"243818","757"
"247722","20002"
"354969","363"
"14536754","6894"
"19142798","137859"
"291905","108"
"377929","417"
"550808","8108"
"1369762","42048"
"347005","9194"
"1055334","47310"
"1661161","52098"
"43906764","82528"
