Id,Reputation
"30137","43743"
"32639","43743"
"26257","11089"
"21997","951"
"32203","14394"
"22559","1002"
"30672","843"
"32232","1726"
"444403","63511"
"23182","10585"
"23242","10585"
"26419","101133"
"27340","101133"
"27312","101133"
"19284","101133"
"33879","101133"
"34141","357712"
"34564","357712"
"31860","357712"
"27039","357712"
"29066","357712"
"20504","8754"
"18886","252"
"31319","252"
"30522","252"
"18903","252"
"34496","4901"
"30331","27236"
"29945","27236"
"25167","27236"
"18929","5909"
"20394","5909"
"19069","5909"
"1455844","5909"
"30722","18091"
"18941","4816"
"23239","4816"
"18874","4816"
"27098","2860"
"27006","15067"
"18901","4399"
"22677","4399"
"29073","7963"
"32450","2775"
"25031","70045"
"29908","70045"
"23237","39180"
"29966","2999"
"29896","32461"
"23655","32461"
"27517","7449"
"19978","4503"
"27264","781"
"27319","20938"
"21392","20938"
"29408","20938"
"33124","20938"
"30200","20938"
"20595","882"
"34492","1995"
"31338","19751"
"24870","19751"
"26418","4003"
"30744","3294"
"28105","38904"
"30050","5214"
"27254","12393"
"23468","12393"
"30197","11225"
"26679","4729"
"37679","2442"
"24059","529"
"24852","2049"
"29115","469"
"24653","1220"
"24862","2163"
"25262","14114"
"30020","4399"
"30845","6025"
"33130","99528"
"34855","12012"
"33129","15162"
"25124","445"
"66065","1251"
"32069","1142"
"27270","1142"
"25466","96"
"34096","11870"
"31938","4346"
"34525","11845"
"32473","925"
"27430","8887"
"32193","5992"
"27343","630"
"31980","2300"
"27260","8975"
"26614","2564"
"28993","85"
"33942","38007"
"43001","773"
"60396","773"
"32878","13589"
"29897","5958"
"27583","1396"
"27668","8271"
"33238","13192"
"29417","4032"
"33502","262545"
"29951","4412"
"174921","277073"
"149726","277073"
"30798","5669"
"30832","5669"
"29471","2607"
"28942","43172"
"31888","1706"
"29062","1852"
"29413","1285"
"34538","5532"
"33161","762"
"29430","2323"
"31788","760"
"30817","2190"
"34710","50836"
"30574","166"
"31139","1192"
"30882","4092"
"37276","6215"
"35177","30881"
"32049","30881"
"32594","30881"
"33602","17304"
"39986","3610"
"32453","1958"
"33019","2711"
"62770","1496"
"34646","3860"
"32784","69"
"34046","4887"
"34140","23425"
"37108","2330"
"33919","5260"
"33999","140188"
"34179","23106"
"34163","14304"
"34663","3837"
"35318","1308"
"35880","1381"
"58418","25619"
"39685","477"
"885802","4339"
"39376","6005"
"39838","21550"
"47403","63136"
"43472","1457"
"54779","12729"
"53010","12729"
"1330776","64899"
"48306","3384"
"1830844","520520"
"55746","1490"
"58319","23940"
"68718","43349"
"374176","10138"
"63261","10007"
"860198","1313"
"66539","402"
"84846","11369"
"67303","18444"
"3158679","7600"
"4629484","2688"
"65633","10795"
"67091","21"
"78173","366"
"169873","1076"
"11346637","78474"
"161551","258"
"684047","1607"
"82407","86"
"3158773","1596"
"83853","6256"
"155494","1446"
"75806","18587"
"84871","2002"
"85834","4193"
"79420","8979"
"4524589","6880"
"204732","310"
"442676","32524"
"84770","3377"
"91019","8740"
"4629701","1094"
"147776","7738"
"104032","325"
"190378","7969"
"741982","81605"
"113981","3257"
"1958357","7553"
"112916","2090"
"165867","31473"
"887139","2848"
"4148465","46744"
"301951","94"
"172866","88024"
"157303","1417"
"170515","228417"
"159453","183"
"357000","942"
"173635","591"
"175324","341"
"219897","1512"
"602418","7221"
"288456","69272"
"194969","69272"
"203872","12964"
"2386657","1847"
"242607","6321"
"229305","6321"
"346841","8882"
"365945","538"
"4065400","7753"
"402628","9179"
"288322","1507"
"322831","374"
"6142082","19678"
"341996","866"
"546511","987"
"969822","927"
"366003","539"
"881947","24256"
"2386574","8413"
"437297","7409"
"602369","8899"
"431554","3937"
"2466332","29283"
"1175580","32194"
"587408","41315"
"13510502","1298"
"601866","47275"
"532385","21"
"926131","539"
"1008786","5538"
"962155","14722"
"1175563","2985"
"623038","9441"
"2032642","832"
"948445","7762"
"688199","1045"
"3556881","2231"
"1089877","1321"
"1321913","2867"
"1660448","1064"
"1015213","85626"
"6921193","21166"
"1159444","65"
"1498642","35536"
"12757339","1033"
"973352","498"
"3388480","6750"
"933899","5342"
"6761093","7245"
"15207568","2289"
"6602788","97552"
"1047647","2090"
