Id,UpVotes,DownVotes
"47210966","2","0"
"47210831","1","0"
"47210816","2","0"
"47210814","2","0"
"47210617","2","0"
"47210490","2","0"
"47210488","1","0"
"47210487","0","1"
"47210472","0","1"
"47210471","2","1"
"47210439","1","0"
"47210378","4","0"
"47210375","1","0"
"47210367","1","0"
"47210347","1","0"
"47210326","2","1"
"47210323","1","0"
"47210274","1","0"
"47210148","1","0"
"47210135","1","0"
"47210121","0","1"
"47210080","0","2"
"47210063","0","1"
"47209907","1","0"
"47209826","1","0"
"47209820","4","0"
"47209717","2","0"
"47209692","1","0"
"47209640","2","0"
"47209626","2","0"
"47209620","3","0"
"47209609","0","1"
"47209560","1","0"
"47209516","5","0"
"47209501","0","1"
"47209493","2","3"
"47209477","1","0"
"47209378","2","0"
"47209178","2","0"
"47209166","1","0"
"47209098","1","0"
"47208993","1","0"
"47208902","1","0"
"47208809","1","0"
"47208766","1","0"
"47208745","2","0"
"47208726","1","0"
"47208636","1","0"
"47208615","2","0"
"47208613","2","0"
"47208572","1","0"
"47208568","1","1"
"47208513","2","0"
"47208445","1","0"
"47208393","4","0"
"47208250","1","0"
"47208179","2","0"
"47208156","2","0"
"47208111","1","0"
"47207982","1","0"
"47207910","1","1"
"47207860","1","0"
"47207833","2","2"
"47207727","1","0"
"47207701","1","0"
"47207691","3","0"
"47207686","1","0"
"47207675","1","0"
"47207670","1","2"
"47207669","1","0"
"47207659","1","0"
"47207600","1","0"
"47207578","1","0"
"47207534","2","0"
"47207524","1","0"
"47207515","2","0"
"47207472","3","3"
"47207373","2","0"
"47207275","1","0"
"47207270","1","0"
"47207255","2","0"
"47207236","3","0"
"47207203","4","0"
"47207192","1","1"
"47207125","1","0"
"47207063","3","0"
"47207043","1","0"
"47206952","1","0"
"47206873","5","1"
"47206754","1","0"
"47206746","1","0"
"47206686","2","0"
"47206684","1","0"
"47206645","1","0"
"47206641","1","0"
"47206640","2","0"
"47206612","4","0"
"47206559","1","0"
"47206513","3","0"
"47206455","1","0"
"47206419","1","0"
"47206406","4","0"
"47206385","0","1"
"47206379","1","0"
"47206346","1","0"
"47206308","0","1"
"47206289","1","0"
"47206286","0","1"
"47206191","1","0"
"47206156","1","0"
"47206018","2","0"
"47206005","0","1"
"47205981","1","0"
"47205977","1","0"
"47205949","1","0"
"47205826","2","0"
"47205712","1","0"
"47205703","0","1"
"47205697","1","0"
"47205651","1","1"
"47205620","1","1"
"47205570","1","0"
"47205549","1","0"
"47205544","2","0"
"47205540","0","2"
"47205510","1","0"
"47205487","1","0"
"47205479","1","0"
"47205332","1","0"
"47205309","2","0"
"47205271","1","0"
"47205218","2","0"
"47205208","2","0"
"47205154","4","0"
"47205119","1","0"
"47205111","2","0"
"47205012","5","0"
"47204942","2","0"
"47204903","1","0"
"47204901","1","0"
"47204859","1","0"
"47204855","1","0"
"47204852","1","0"
"47204827","2","0"
"47204660","1","0"
"47204657","1","0"
"47204644","1","0"
"47204563","1","0"
"47204562","1","0"
"47204552","1","0"
"47204514","1","1"
"47204497","0","1"
"47204431","1","0"
"47204390","1","0"
"47204377","2","0"
"47204376","3","0"
"47204375","2","0"
"47204347","1","0"
"47204340","0","1"
"47204335","1","0"
"47204326","1","0"
"47204310","1","0"
"47204295","3","0"
"47204219","1","0"
"47204213","1","0"
"47204206","1","0"
"47204161","2","0"
"47204151","1","1"
"47204117","2","0"
"47203923","1","0"
"47203892","2","0"
"47203883","1","1"
"47203780","1","0"
"47203778","3","0"
"47203772","2","0"
"47203761","1","0"
"47203739","3","0"
"47203730","1","0"
"47203526","7","0"
"47203493","1","0"
"47203457","1","0"
"47203452","1","0"
"47203355","4","0"
"47203304","1","0"
"47203236","5","0"
"47203207","1","0"
"47203203","2","0"
"47203160","2","0"
"47203133","1","0"
"47203109","2","0"
"47203043","1","0"
"47203029","2","0"
"47203009","2","0"
"47202972","1","0"
"47202916","4","0"
"47202896","2","0"
"47202877","1","0"
"47202848","1","0"
"47202784","1","0"
"47202726","0","1"
"47202691","1","0"
"47202629","2","0"
"47202544","1","0"
"47202519","1","0"
"47202459","4","0"
"47202428","2","0"
"47202425","0","1"
"47202385","3","0"
"47202381","1","0"
"47202354","1","0"
"47202338","3","0"
"47202300","0","1"
"47202274","1","0"
"47202260","2","0"
"47202145","1","0"
"47202079","4","0"
"47202026","1","1"
"47201999","1","0"
"47201961","1","0"
"47201940","0","1"
"47201905","2","0"
"47201808","1","0"
"47201794","1","0"
"47201791","1","0"
"47201751","2","0"
"47201694","1","0"
"47201673","1","0"
"47201661","2","0"
"47201630","1","1"
"47201615","1","0"
"47201535","0","1"
"47201531","1","0"
"47201530","1","0"
"47201522","3","0"
"47201508","2","0"
"47201505","0","1"
"47201487","1","0"
"47201445","1","0"
"47201372","1","0"
"47201351","1","0"
"47201323","1","0"
"47201322","0","1"
"47201311","1","0"
"47201193","1","0"
"47201171","1","0"
"47201166","2","0"
"47201093","1","0"
"47201048","1","0"
"47201030","0","1"
"47201014","1","0"
"47201001","1","1"
"47200964","2","0"
"47200948","1","0"
"47200947","3","0"
"47200910","2","0"
"47200880","1","0"
"47200858","1","0"
"47200833","0","1"
"47200831","0","1"
"47200819","1","0"
"47200751","1","0"
"47200711","1","0"
"47200706","3","0"
"47200639","1","0"
"47200590","2","0"
"47200537","0","1"
"47200470","3","0"
"47200439","1","0"
"47200398","1","0"
"47200396","0","1"
"47200395","2","0"
"47200381","1","0"
"47200362","0","1"
"47200164","1","0"
"47200152","3","0"
"47199984","2","0"
"47199925","1","0"
"47199916","1","0"
"47199857","2","0"
"47199844","1","0"
"47199822","1","0"
"47199813","1","0"
"47199566","1","0"
"47199546","2","0"
"47199493","3","0"
"47199367","3","1"
"47199347","1","2"
"47199304","1","0"
"47199288","2","1"
"47199155","1","0"
"47199133","2","0"
"47199106","1","0"
"47199098","1","0"
"47199072","0","1"
"47199070","1","0"
"47199000","2","0"
"47198986","2","0"
"47198979","2","0"
"47198914","1","0"
"47198901","2","0"
"47198895","1","1"
"47198823","1","0"
"47198801","2","0"
"47198671","1","0"
"47198608","5","0"
"47198585","1","1"
"47198448","1","0"
"47198438","1","0"
"47198390","2","0"
"47198305","1","0"
"47198077","1","1"
"47198037","1","0"
"47198019","1","0"
"47197972","1","0"
"47197898","2","0"
"47197862","1","0"
"47197832","5","0"
"47197818","2","0"
"47197788","1","1"
"47197786","2","0"
"47197773","0","2"
"47197760","1","0"
"47197733","1","0"
"47197687","1","0"
"47197606","1","0"
"47197577","1","0"
"47197554","2","0"
"47197530","1","0"
"47197481","1","0"
"47197391","2","0"
"47197305","1","0"
"47197270","0","3"
"47197135","1","0"
"47197057","1","0"
"47196973","1","0"
"47196941","1","0"
"47196853","1","0"
"47196839","0","1"
"47196762","1","0"
"47196757","1","0"
"47196730","1","0"
"47196664","1","0"
"47196524","1","0"
"47196472","2","2"
"47196400","1","0"
"47196386","0","1"
"47196360","2","0"
"47196341","0","1"
"47196314","2","0"
"47196238","1","0"
"47196225","1","0"
"47196182","1","0"
"47196093","1","0"
"47196061","1","0"
"47196043","2","0"
"47196008","1","0"
"47196003","2","0"
"47195967","1","0"
"47195957","1","0"
"47195912","1","0"
"47195892","1","0"
"47195888","2","0"
"47195870","1","0"
"47195859","1","0"
