Id,MinResponseTime
"47068972","75"
"47068875","35"
"47068147","2812"
"47068056","935"
"47067892","894"
"47067478","80"
"47066407","2250"
"47065520","8"
"47065344","10"
"47063434","429"
"47062979","37"
"47062764","3"
"47062669","383"
"47062370","409"
"47061923","129"
"47061689","32"
"47061579","31"
"47061344","362"
"47060759","7"
"47060140","26"
"47059615","54"
"47058471","16"
"47058318","150"
"47057693","74"
"47056945","18"
"47054622","92"
"47054379","5"
"47054270","212"
"47053906","29"
"47053855","17"
"47052676","24"
"47052119","215"
"47052014","123"
"47051299","103"
"47050392","150"
"47048665","6"
"47048507","43"
"47047870","67"
"47047725","1638"
"47047451","1090"
"47046876","20"
"47045644","1289"
"47045118","97"
"47045056","23"
"47044926","11"
"47044494","5"
"47044423","43"
"47044230","955"
"47044186","56"
"47043966","13"
"47043865","22"
"47043724","34"
"47042953","110"
"47042814","1427"
"47042500","83"
"47042350","312"
"47042341","15"
"47041648","70"
"47041213","177"
"47040378","3452"
"47040159","56"
"47039755","131"
"47039732","6"
"47039300","13"
"47038793","7"
"47038401","30"
"47038260","43"
"47037879","12"
"47036615","42"
"47036068","1092"
"47035845","97"
"47035210","147"
"47035089","23"
"47034291","10"
"47034061","6"
"47033996","3267"
"47033727","278"
"47033419","9"
"47033340","11"
"47033177","4"
"47033065","1697"
"47032985","867"
"47032901","7"
"47032889","872"
"47031020","28"
"47030770","4"
"47030662","11"
"47029696","26"
"47028075","502"
"47027638","139"
"47027323","250"
"47026652","70"
"47026533","295"
"47025605","53"
"47024323","106"
"47022270","15"
"47021871","22"
"47018863","10"
"47018842","18"
"47017534","189"
"47017443","5"
"47016470","59"
"47016416","792"
"47016132","30"
"47014928","53"
"47013593","5"
"47013125","37"
"47013001","22"
"47012877","15"
"47012675","3528"
"47012005","16166"
"47011790","2"
"47011386","5"
"47010630","1300"
"47010412","14"
"47009824","111"
"47007876","35"
"47006966","58"
"47006782","16"
"47006606","273"
"47006050","794"
"47005943","570"
"47005930","1036"
"47005645","19"
"47005284","141"
"47004937","681"
"47000493","217"
"47000002","82"
"46999767","32"
"46999765","267"
"46999179","210"
"46998812","414"
"46998678","1776"
"46998560","20"
"46997610","95"
"46997221","23"
"46996854","239"
"46996750","921"
"46996612","9"
"46996175","29"
"46996002","22"
"46995737","21"
"46995637","444"
"46995186","5"
"46994121","16"
"46993882","2184"
"46993673","202"
"46993596","114"
"46993560","27"
"46993114","1033"
"46993045","8"
"46992881","9"
"46992596","820"
"46992588","95"
"46992323","7"
"46991660","6764"
"46990621","197"
"46990378","264"
"46990375","8"
"46989945","10"
"46989056","69"
"46988736","8968"
"46988390","2"
"46988021","50"
"46987099","10"
"46986532","14"
"46985816","19"
"46985597","687"
"46984818","75"
"46984771","56"
"46984758","529"
"46984573","46"
"46984259","10"
"46983975","1187"
"46983580","5"
"46983139","9"
"46983060","34"
"46983041","1020"
"46982037","231"
"46981569","23"
"46981141","645"
"46980935","4"
"46980790","18"
"46979024","4"
"46978838","28"
"46978494","98"
"46978467","1630"
"46978401","3"
"46978239","17605"
"46977948","6"
"46977350","5"
"46976972","17"
"46976425","45"
"46975879","21"
"46975314","85"
"46975119","4600"
"46974794","41"
"46974781","28"
"46974703","3109"
"46974212","216"
"46974041","19"
"46974014","3292"
"46973632","4"
"46971046","17"
"46970783","636"
"46970631","50"
"46970065","21"
"46968578","6759"
"46968091","5881"
"46968070","12403"
"46966891","158"
"46966809","339"
"46966603","63"
"46966190","8"
"46966084","39"
"46966019","93"
"46965635","587"
"46965032","51"
"46964369","19"
"46964094","35"
"46964073","27"
"46963553","24"
"46963151","416"
"46962909","31"
"46962805","130"
"46962226","60"
"46961866","21"
"46961816","1253"
"46961148","4"
"46960837","8"
"46960582","977"
"46960018","6"
"46959151","33"
"46958895","349"
"46958620","25"
"46957998","116"
"46957857","29"
"46956916","5"
"46956842","21"
"46956715","7171"
"46955693","6896"
"46955651","23"
"46955571","135"
"46955418","14"
"46954903","38"
"46954877","28"
"46954692","15"
"46953605","243"
"46953272","1"
"46952210","8727"
"46952053","19"
"46951908","778"
"46951825","0"
"46951602","25"
"46951256","46"
"46950910","143"
"46950829","17466"
"46950553","5"
"46948978","328"
"46948766","125"
"46948730","85"
"46946888","33"
"46946593","211"
"46946068","105"
"46945497","234"
"46945195","10"
"46945132","94"
"46943836","121"
"46943765","66"
"46943392","206"
"46943356","468"
"46943095","1361"
"46943027","62"
"46942842","235"
"46941355","13"
"46940987","79"
"46940941","243"
"46939973","11"
"46939026","12649"
"46939003","1333"
"46938444","43"
"46937948","11"
"46937629","85"
"46937515","14"
"46937461","96"
"46937307","16"
"46936952","1520"
"46936338","2"
"46936235","10067"
"46936126","372"
"46935757","9"
"46935539","14"
"46935020","10"
"46934135","33"
"46934122","4"
"46933772","31"
"46933624","57"
"46932801","31"
"46932245","3"
"46931808","665"
"46930679","55"
"46930509","66"
"46930395","10"
"46929684","7"
"46928707","13"
"46928291","4"
"46928185","34"
"46926877","188"
"46925243","2"
"46924712","1413"
"46924474","625"
"46924183","4"
"46923977","189"
"46922491","724"
"46922187","1020"
"46922141","29"
"46921805","104"
"46921501","393"
"46921097","32"
"46920993","11"
"46920773","5391"
"46920590","929"
"46920586","2861"
"46920347","20"
"46920340","22"
"46919408","65"
"46919392","50"
"46918652","107"
"46917664","67"
"46917567","5"
"46917307","62"
"46917207","110"
"46917074","110"
"46917049","55"
"46916890","2644"
"46915952","86"
"46915728","18"
"46914793","3"
"46914505","33"
"46914167","7"
"46913193","314"
"46912892","20"
"46911832","1138"
"46910842","23"
"46910806","239"
"46910412","103"
"46910074","63"
"46909368","285"
"46909148","27"
"46908225","98"
"46907956","5"
"46906956","38"
"46906854","43"
"46906830","21"
"46906589","16"
"46906549","2"
"46905005","244"
"46904805","4"
"46904447","81"
"46904288","99"
"46903912","32"
"46901702","14"
"46901452","418"
"46901317","38"
"46901295","247"
"46901269","2185"
"46901181","364"
"46900657","17"
"46900402","808"
"46900223","11"
"46900187","752"
"46899912","42"
"46899526","65"
"46899463","7"
"46899355","4"
"46898967","38"
"46897254","2430"
"46897122","5"
"46896421","24"
"46896392","39"
"46896249","27"
"46896111","14"
"46895027","533"
"46894584","9"
"46894339","238"
"46893707","179"
"46893120","14"
"46892864","49"
"46891981","29"
"46891713","7"
"46891441","3"
"46891234","15"
"46891182","102"
"46889925","21"
"46889790","17"
"46889649","109"
"46889450","6"
"46889372","47"
"46889351","40"
"46888922","221"
"46887548","8"
"46887178","65"
"46887128","12"
"46886875","432"
"46885958","4"
"46885774","60"
"46885653","132"
"46885110","12"
"46884458","19"
"46884001","11"
"46882557","374"
"46882159","35"
"46880827","87"
"46880462","530"
"46880242","186"
"46879865","120"
"46878457","553"
"46878334","74"
"46878275","9"
"46878164","139"
"46878119","13"
"46877226","12"
"46877044","85"
"46876739","152"
"46876331","25"
"46876084","813"
"46876031","26"
"46875957","84"
"46875934","297"
"46874920","364"
"46874668","2"
"46874189","29"
"46873921","22"
"46873710","7000"
"46872991","33"
