Id,MinResponseTime
"47168477","59"
"47168371","23"
"47168363","171"
"47168229","1101"
"47168024","34"
"47167760","20"
"47167673","14"
"47167587","40"
"47167312","153"
"47167251","85"
"47167048","16"
"47167009","180"
"47166959","19"
"47166676","59"
"47166497","65"
"47166230","273"
"47166074","66"
"47165975","53"
"47165684","181"
"47165525","224"
"47165468","244"
"47165416","45"
"47165384","15"
"47165257","143"
"47165221","5"
"47165179","2"
"47165069","5"
"47165060","20"
"47164937","277"
"47164459","321"
"47164293","20"
"47164234","10"
"47164109","5"
"47164023","374"
"47163681","359"
"47163586","42"
"47163575","62"
"47163547","9"
"47162901","1298"
"47162896","37"
"47162814","3"
"47162803","222"
"47162778","6"
"47162599","450"
"47162510","27"
"47162138","1443"
"47162054","3933"
"47161823","45"
"47161731","146"
"47161600","31"
"47161551","12"
"47161473","24"
"47161201","36"
"47160617","4304"
"47160269","29"
"47160148","74"
"47160009","7"
"47159971","91"
"47159664","9"
"47159553","22"
"47159421","583"
"47159407","60"
"47159240","5"
"47159168","212"
"47158976","35"
"47158931","49"
"47158816","14"
"47158513","6"
"47158404","7"
"47158102","32"
"47158034","15"
"47158033","19"
"47157938","37"
"47157826","117"
"47157808","9"
"47157432","1273"
"47157313","129"
"47157308","33"
"47157274","90"
"47157079","44"
"47156806","2091"
"47156731","32"
"47156723","5"
"47156617","24"
"47156526","2742"
"47156067","378"
"47155951","71"
"47155840","3"
"47155837","1357"
"47155529","23"
"47155331","8"
"47155293","20"
"47155172","1472"
"47154978","93"
"47154860","35"
"47154724","60"
"47154562","1679"
"47154490","75"
"47154489","13"
"47154484","4"
"47154454","132"
"47154158","167"
"47154134","1266"
"47154103","48"
"47153933","90"
"47153906","23"
"47153895","108"
"47153753","49"
"47153572","57"
"47153546","67"
"47153149","16"
"47153147","34"
"47153093","10"
"47153082","13"
"47152966","3"
"47152623","12"
"47152441","65"
"47152198","522"
"47152094","41"
"47151968","275"
"47151841","145"
"47151415","21"
"47151209","23"
"47151171","153"
"47150492","5"
"47150351","767"
"47150162","47"
"47149859","60"
"47149666","423"
"47149575","24"
"47149460","54"
"47149310","35"
"47149139","51"
"47149009","16"
"47149006","9"
"47148885","458"
"47148884","22"
"47148825","1941"
"47148551","10"
"47148441","14"
"47148319","7"
"47148288","31"
"47148169","3812"
"47148123","39"
"47147928","29"
"47147906","52"
"47147868","24"
"47147845","81"
"47147710","7"
"47147233","6"
"47147099","54"
"47147096","247"
"47147069","13"
"47146994","188"
"47146955","358"
"47146941","287"
"47146900","8"
"47146851","14"
"47146763","7"
"47146642","466"
"47146581","2"
"47146548","76"
"47146279","5"
"47146262","163"
"47146182","86"
"47146174","413"
"47146170","15"
"47146057","706"
"47146036","73"
"47145965","54"
"47145883","630"
"47145810","18"
"47145759","33"
"47145724","1141"
"47145427","20"
"47145373","16"
"47144788","4075"
"47144764","695"
"47144752","68"
"47144539","109"
"47144477","39"
"47144458","3"
"47144396","39"
"47144083","3174"
