Id,MinResponseTime
"47222505","19"
"47222467","20"
"47222422","10"
"47222373","6"
"47222351","140"
"47222328","85"
"47222276","347"
"47222106","3"
"47222015","256"
"47222004","86"
"47221829","8"
"47221794","10"
"47221759","16"
"47221712","3"
"47221651","2"
"47221611","74"
"47221551","12"
"47221517","9"
"47221496","81"
"47221357","90"
"47221348","9"
"47221292","26"
"47221186","123"
"47221143","536"
"47220993","11"
"47220815","13"
"47220783","24"
"47220781","39"
"47220777","7"
"47220773","7"
"47220753","22"
"47220744","6"
"47220727","205"
"47220638","6"
"47220616","5"
"47220594","298"
"47220491","1246"
"47220447","57"
"47220380","10"
"47220355","10"
"47220123","8"
"47220100","1586"
"47220094","13"
"47220070","52"
"47219993","3"
"47219973","31"
"47219957","251"
"47219945","14"
"47219940","6"
"47219939","114"
"47219904","40"
"47219846","44"
"47219845","12"
"47219752","2"
"47219727","1992"
"47219662","9"
"47219588","6"
"47219360","211"
"47219336","11"
"47219325","173"
"47219302","13"
"47219253","29"
"47219198","408"
"47218977","12"
"47218970","43"
"47218811","34"
"47218742","16"
"47218675","14"
"47218627","13"
"47218586","1563"
"47218571","689"
"47218399","5"
"47218337","77"
"47218324","13"
"47218313","554"
"47218138","23"
"47218100","2"
"47218038","23"
"47218034","296"
"47217927","142"
"47217846","67"
"47217821","12"
"47217761","22"
"47217673","443"
"47217606","495"
"47217595","12"
"47217563","77"
"47217556","11"
"47217478","108"
"47217475","201"
"47217438","282"
"47217361","162"
"47217357","461"
"47217314","23"
"47217302","69"
"47217273","33"
"47217219","203"
"47217168","105"
"47217151","53"
"47217135","5"
"47217105","10"
"47217068","7"
"47217046","6"
"47217001","55"
"47216910","370"
"47216834","105"
"47216784","5"
"47216768","98"
"47216757","3"
"47216716","56"
"47216684","657"
"47216677","234"
"47216630","38"
"47216564","107"
"47216436","17"
"47216433","326"
"47216419","899"
"47216415","183"
"47216388","162"
"47216281","42"
"47216224","33"
"47216209","13"
"47216177","71"
"47216109","8"
"47215977","2678"
"47215960","419"
"47215837","6"
"47215704","67"
"47215692","18"
