Id,MinResponseTime
"47096511","22"
"47096168","1"
"47095595","73"
"47095300","86"
"47094493","265"
"47094386","3"
"47094166","1764"
"47094110","312"
"47093954","180"
"47093303","31"
"47093199","7"
"47093191","2"
"47093159","9"
"47093032","1"
"47092770","15"
"47092492","67"
"47092381","45"
"47091859","263"
"47091391","53"
"47091369","15"
"47090643","7"
"47090525","721"
"47090509","5"
"47090448","3143"
"47089980","46"
"47089878","678"
"47089631","88"
"47089470","9"
"47089208","165"
"47088679","11"
"47088169","10"
"47088116","36"
"47087858","760"
"47087731","3"
"47087615","12"
"47087610","23"
"47087458","11"
"47087235","3881"
"47087055","221"
"47087039","192"
"47087020","62"
"47086947","18"
"47086852","149"
"47086836","2503"
"47086790","697"
"47086657","2781"
"47086523","35"
"47086406","4"
"47086358","228"
"47085715","2661"
"47085371","82"
"47085306","5"
"47084960","2765"
"47084868","77"
"47084837","26"
"47084609","18"
"47084599","23"
"47084561","14"
"47084178","5"
"47084036","4"
"47083956","16"
"47083781","36"
"47083632","30"
"47083294","52"
"47083286","176"
"47083143","146"
"47082669","222"
"47082402","18"
"47082169","45"
"47081879","161"
"47081504","12"
"47081482","32"
"47081334","84"
"47081305","22"
"47081274","268"
"47081200","56"
"47080947","12"
"47080411","8"
"47080353","1514"
"47080296","1020"
"47080197","23"
"47079844","27"
"47079808","23"
"47079742","3"
"47079608","14"
"47079411","27"
"47079197","7"
"47079138","24"
"47078786","66"
"47078477","37"
"47078470","61"
"47078417","61"
"47078106","263"
"47078031","770"
"47077560","11"
"47077379","28"
"47077232","1624"
"47077059","12248"
"47076963","6"
"47076588","2"
"47076576","62"
"47075991","12"
"47075262","40"
"47075215","8"
"47074883","7"
"47074849","6"
"47074801","84"
"47074301","44"
"47074172","4"
"47073738","9"
"47073340","306"
"47073328","30"
"47073303","5"
"47073126","8"
"47072847","15"
"47072443","1212"
"47072268","386"
"47071404","7153"
"47070007","53"
"47069869","22"
"47069535","2"
"47069466","33"
"47069342","38"
"47069287","7"
"47069228","5"
"47068807","4"
"47068785","671"
"47068265","100"
"47068194","570"
"47068169","12"
"47067938","565"
"47067560","3918"
"47066827","1527"
"47066686","34"
"47066670","807"
"47066604","86"
"47066586","64"
"47066554","105"
"47066539","78"
"47066217","29"
"47066059","10"
"47065919","34"
"47065832","289"
"47065645","17"
"47065633","7"
"47065181","809"
"47064750","10013"
"47064165","105"
"47063996","13"
"47063909","17"
"47063724","19"
"47063709","34"
"47063596","16"
"47063552","228"
"47063411","6"
"47063150","31"
"47062848","2159"
"47062702","4"
"47062692","33"
"47062683","21"
"47062661","114"
"47061871","30"
"47061866","2891"
"47061774","27"
"47061700","123"
"47061578","989"
"47061306","2"
"47061242","14"
"47060718","142"
"47060624","36"
"47060311","7"
"47059944","260"
"47059823","12"
"47059697","6"
"47059627","6"
"47059615","54"
"47059452","4"
"47059234","8"
"47058897","92"
"47058645","6"
"47058530","7"
"47057966","51"
"47057809","53"
"47057775","4"
"47057462","675"
"47057438","2"
"47057353","3"
"47056768","351"
"47056502","67"
"47056457","56"
"47056260","66"
"47055947","26"
"47054643","38"
"47054332","10"
"47053886","56"
"47053852","9"
"47053565","11"
"47053247","4"
"47053160","82"
"47052973","24"
"47052640","5"
"47051887","318"
"47051727","145"
"47051402","288"
"47051104","124"
"47050947","32"
"47050541","45"
"47050352","7"
"47050210","115"
"47049875","2"
"47049836","6"
"47049823","5"
"47049820","52"
"47049709","6"
"47049617","7"
"47049366","6"
"47049218","19"
"47048714","59"
"47048492","47"
"47048481","35"
"47048234","737"
"47047846","24"
"47047796","56"
"47047696","36"
"47047667","5"
"47047075","43"
"47046945","1486"
"47046838","30"
"47046581","128"
"47046547","813"
"47046365","71"
"47046276","3236"
"47046175","496"
"47046099","105"
"47045998","23"
"47045867","4"
"47045799","157"
"47045747","34"
"47045596","25"
"47045379","33"
"47045313","2"
"47045204","182"
"47044898","6"
"47044652","41"
"47044529","59"
"47044346","25"
"47044342","14"
"47044236","184"
"47044105","328"
"47044034","17"
"47043608","6"
"47043319","10"
"47043196","741"
"47043105","5"
"47042881","200"
"47042660","320"
"47042373","12"
"47042355","23"
"47042252","38"
"47041540","2302"
"47041443","8"
"47041388","34"
"47041250","19"
"47040748","32"
"47040039","2447"
"47039687","63"
"47039477","7"
"47039181","8"
"47039005","8"
"47038869","10"
"47038439","159"
"47038163","156"
"47037920","24"
"47037821","2"
"47037723","30"
"47037701","2679"
"47036505","21"
"47036445","146"
"47036378","309"
"47035858","364"
"47035676","46"
"47035660","14"
"47035551","278"
"47035549","3"
"47035420","14"
"47035065","13"
"47034954","98"
"47034571","41"
"47034395","130"
"47033579","15"
"47033369","61"
"47033115","20"
"47032954","8"
"47032478","17"
"47032403","28"
"47032342","66"
"47032103","27"
"47031697","103"
"47031592","184"
"47031531","9228"
"47031245","9"
"47031188","7"
"47030723","43"
"47030006","302"
"47029568","30"
"47029135","1"
"47028923","123"
"47028860","93"
"47028724","59"
"47028708","98"
"47028165","178"
"47028128","4058"
"47028081","10"
"47028067","110"
"47028057","53"
"47027617","22"
"47027351","31"
"47027136","592"
"47027062","239"
"47026824","62"
"47026764","11"
"47026741","34"
"47026264","420"
"47025995","42"
"47025467","2092"
"47025373","28"
"47025296","27"
"47024966","4"
"47024848","802"
"47024617","5"
"47024532","22"
"47023651","46"
"47023621","16"
"47023596","54"
"47023552","2512"
"47023462","135"
"47023383","232"
"47023089","6"
"47022820","7"
"47022712","828"
"47022604","211"
"47022594","3"
"47022578","192"
"47022543","3"
"47022401","75"
"47022372","11"
"47022300","4"
"47022288","3"
"47021952","3"
"47021855","8"
"47021765","11"
"47021714","11"
"47020759","17"
"47020518","77"
"47020370","1633"
"47020195","14"
"47020171","35"
"47019615","96"
"47019096","50"
"47017860","27"
"47017085","89"
"47016906","85"
"47015424","114"
"47014663","330"
"47014582","7"
"47014224","12221"
"47013398","262"
"47013389","9"
"47013130","14"
"47012950","4"
"47012907","458"
"47012763","19"
"47012491","129"
"47010910","8825"
"47010730","122"
"47010355","1235"
"47009992","12"
"47009946","8"
"47009287","44"
"47008183","235"
"47008033","121"
"47007980","69"
"47007955","12"
"47007018","2405"
"47006844","18"
"47006748","10"
"47006486","8"
"47006474","4095"
"47006441","2396"
"47006171","62"
"47006101","189"
"47006050","794"
"47006013","16"
"47005703","39"
"47005441","9"
"47005421","7"
"47005374","22"
"47004953","8"
"47004866","18"
"47004715","17"
"47004684","57"
"47004548","27"
"47004259","53"
"47004109","4218"
"47003956","29"
"47003715","5917"
"47003535","813"
"47003286","75"
"47003270","17"
"47003154","1443"
"47003056","33"
"47002963","216"
"47002640","136"
"47002589","59"
"47002446","29"
"47002422","13"
"47002178","33"
"47002054","3"
"47002049","70"
"47001983","30"
"47001928","311"
"47001791","13"
"47001541","51"
"47001215","11"
"47001070","13"
"47001009","7"
"47001000","6"
"47000986","1007"
"47000728","5"
"47000669","3184"
"47000526","78"
"47000510","235"
"47000454","236"
"47000395","13"
"47000366","6"
"47000235","71"
"47000067","80"
"46999659","36"
"46999382","17"
"46999046","83"
"46998886","1178"
"46998820","113"
"46998763","19"
"46998044","56"
"46997747","12"
"46997263","17"
"46997128","273"
"46996893","36"
"46996813","129"
"46996737","7"
"46996729","220"
"46996693","11"
"46996519","21"
"46996466","16"
"46996399","273"
"46996207","18"
"46996157","25"
"46995946","180"
"46995924","394"
"46995655","2752"
"46995648","2875"
"46995641","414"
"46995631","49"
"46995476","894"
"46995389","145"
"46995383","92"
"46995346","10"
"46995031","3"
"46994773","187"
"46994711","43"
"46994512","11"
"46994237","250"
"46994214","133"
"46994029","3"
"46993815","5"
"46993785","814"
"46993711","180"
"46993402","9"
"46993344","433"
"46993303","29"
"46993249","6"
"46993221","37"
"46993089","4"
"46993042","2416"
"46992930","65"
"46992603","19"
"46992408","44"
"46992267","10"
"46992196","222"
"46991937","48"
"46991900","306"
"46991788","53"
"46991532","10"
"46991241","282"
"46990929","13"
"46990753","40"
"46990593","76"
"46990282","6"
"46990279","7"
"46990276","1084"
"46989795","34"
"46989420","5"
"46989215","9"
"46989068","6"
"46989047","14"
"46988953","201"
"46988299","9"
"46988271","151"
"46988265","79"
"46988202","5064"
"46988095","207"
"46988021","50"
"46987797","2764"
"46987575","47"
"46987302","61"
"46987039","4"
"46986988","16"
"46986714","20"
"46986523","6"
"46986386","30"
"46985933","1744"
"46985704","134"
"46985677","15"
"46985155","24"
"46985019","18"
"46984907","4"
"46984386","568"
"46984360","6"
"46984332","185"
"46984171","5"
"46984057","21"
"46983704","2"
"46983302","25"
"46983227","5"
"46983143","4"
"46982843","39"
"46982474","163"
"46982386","215"
"46982380","12"
"46982214","13"
"46981861","939"
"46981849","52"
"46981106","13"
"46980755","9"
"46980733","30"
"46980606","37"
"46980303","102"
"46980278","1929"
"46980232","170"
"46980114","188"
"46980032","72"
"46979588","128"
"46979502","44"
"46979393","596"
"46978648","51"
"46978633","40"
"46978627","96"
"46978600","801"
"46978493","473"
"46978215","3"
"46978103","16"
"46977982","3"
"46977200","6437"
"46977165","7"
"46976911","1666"
"46976882","17093"
"46976637","57"
"46976352","36"
"46976208","29"
"46976181","2"
"46975845","11"
"46975843","13"
"46975814","40"
"46975697","5"
"46975587","32"
"46975581","11"
"46975472","3"
"46975298","24"
"46975125","146"
"46974775","38"
"46974198","12"
"46974049","20"
"46973690","49"
"46973672","6"
"46973390","4"
"46972913","4"
"46972793","45"
"46972220","5"
"46971518","769"
"46971404","286"
"46971121","4419"
"46970773","112"
"46969881","5"
"46968740","168"
"46968686","146"
"46968464","21"
"46968196","96"
"46967678","134"
"46967615","93"
"46967582","6072"
"46967442","10"
"46967377","37"
"46967213","28"
"46967120","110"
"46966759","35"
"46966512","106"
"46966299","44"
"46966277","165"
"46966255","388"
"46965827","71"
"46965819","471"
"46965686","815"
"46965629","70"
"46965426","915"
"46965114","576"
"46965026","6739"
"46964776","37"
"46964545","408"
"46964543","5"
"46964324","41"
"46964193","1"
"46963906","3"
"46963193","63"
"46963077","2684"
"46962975","27"
"46962950","1202"
"46962679","223"
"46962539","8721"
"46962096","850"
"46961981","15"
"46961974","517"
"46961894","8"
"46961736","88"
"46961726","698"
"46960867","6"
"46960755","71"
"46960279","4"
"46959720","41"
"46959685","3360"
"46959550","10"
"46959141","6"
"46958950","2957"
"46958925","48"
"46958820","51"
"46958386","5615"
"46958348","12"
"46958140","77"
"46958120","1029"
"46958109","56"
"46957257","87"
"46956738","2"
"46956665","54"
"46956355","3350"
"46956256","70"
"46956133","3"
"46956000","38"
"46955552","32"
"46955386","30"
"46955303","4"
"46955185","10"
"46954919","128"
"46954888","21"
"46954808","3"
"46954706","35"
"46954425","26"
"46954042","6"
"46953659","18"
"46953072","11"
"46951918","18025"
"46951872","27"
"46951381","109"
"46950877","284"
"46950336","14"
"46950315","90"
"46950062","13"
"46949615","33"
"46949432","419"
"46949387","7"
"46948416","38"
"46947928","16"
"46947380","231"
"46946854","36"
"46946729","59"
"46946395","14"
"46946300","80"
"46945762","15"
"46945761","63"
"46945739","77"
"46945624","8"
"46945358","52"
"46945341","343"
"46945328","10"
"46944992","1863"
"46944785","7"
"46944600","635"
"46944333","142"
"46944290","51"
"46944199","76"
"46943909","1097"
"46943869","500"
"46943802","4"
"46943690","1782"
"46943576","16"
"46943560","133"
"46943513","17"
"46943483","71"
"46943254","31"
"46943133","2264"
"46942604","140"
"46942250","3"
"46942193","8"
"46942104","24"
"46942038","3"
"46941835","5"
"46941162","710"
"46941032","310"
"46940817","459"
"46940186","10"
"46940151","86"
"46940025","792"
"46939901","12"
"46939891","18"
"46939890","36"
"46939872","1079"
"46939655","65"
"46939034","29"
"46938995","87"
"46938677","16842"
"46938580","7112"
"46938469","36"
"46938277","14"
"46937970","1867"
"46937790","898"
"46937414","9"
"46937238","49"
"46937098","13"
"46937084","5"
"46936897","14"
"46936478","3"
"46936350","237"
"46935910","160"
"46935890","39"
"46935755","22"
"46935618","3"
"46935487","11"
"46935380","72"
"46935325","288"
"46934813","1346"
"46934256","58"
"46934111","81"
"46933828","14"
"46933482","62"
"46933321","7406"
"46933277","4409"
"46933141","8"
"46932594","9"
"46932439","33"
"46932199","41"
"46931837","27"
"46931763","507"
"46931118","11"
"46930644","36"
"46929952","49"
"46929646","43"
"46929333","35"
"46929139","14"
"46928891","2757"
"46928840","519"
"46928129","10370"
"46927950","102"
"46927868","5"
"46927848","78"
"46927711","58"
"46927311","26"
"46926582","2627"
"46926379","83"
"46925862","29"
"46925694","105"
"46925635","57"
"46925434","85"
"46925387","109"
"46925329","8"
"46924959","108"
"46924803","118"
"46924421","192"
"46924088","194"
"46923929","41"
"46923722","4"
"46923548","50"
"46923544","305"
"46923500","110"
"46923440","17"
"46923024","9211"
"46922996","4"
"46922966","11"
"46922740","10"
"46922601","5"
"46922536","257"
"46922333","18"
"46922110","1431"
"46921879","7"
"46921801","199"
"46921611","10"
"46921353","2101"
"46921254","2508"
"46921027","62"
"46920975","119"
"46920933","22"
"46920887","2028"
"46920735","424"
"46920732","21"
"46920697","6"
"46920498","31"
"46920357","57"
"46920348","5"
"46920214","1395"
"46920150","20"
"46920132","114"
"46920071","67"
"46919934","139"
"46919870","5"
"46919807","30"
"46919624","5"
"46919618","801"
"46919499","50"
"46919410","865"
"46919332","767"
"46919206","578"
"46919150","3345"
"46918477","17"
"46918436","98"
"46918406","11"
"46918363","6"
"46918087","11"
"46917532","126"
"46917146","45"
"46916678","14"
"46916611","166"
"46916437","15"
"46916401","22"
"46916236","25"
"46916017","23"
"46915920","25"
"46915173","220"
"46914631","11543"
"46914591","75"
"46914047","125"
"46913648","11"
"46913168","5"
"46912893","2370"
"46912769","10"
"46912573","2382"
"46912400","8"
"46912290","21"
"46912072","35"
"46910925","9"
"46910799","65"
"46909939","2380"
"46909578","8"
"46909140","64"
"46909105","23039"
"46908887","41"
"46908821","326"
"46908478","11"
"46908181","3396"
"46907872","4"
"46907650","1369"
"46907606","15"
"46906143","67"
"46906120","22"
"46906079","149"
